6.779512625	6.796433125	0.28508485152639	0.28424027051759
6.409475625	6.5352333125	0.30967018832373	0.31814344844921
6.0608395	6.28572525	0.31679336713181	0.32164619932288
5.7882435625	6.075352375	0.30871099157948	0.323473633604531
5.7075721875	6.0181203125	0.31613329491804	0.3082549035523
5.6965063125	5.98304466666667	0.3204207825876	0.34837369372169
5.8230115	6.0846749375	0.331069281187641	0.3215383406286
5.8577603125	6.1923083125	0.33701185536802	0.34561099109435
6.034308875	6.1301131875	0.33735037213938	0.3222100958916
6.0667186875	6.22107125	0.35284139391792	0.32067526103702
6.1666473125	6.1896686875	0.347259558177179	0.28968138565046
6.2617991875	6.1976636875	0.34112595678853	0.30144413722046
6.3051345	6.1954448125	0.352264273492129	0.29087763907381
6.3777074375	6.1658925625	0.3446104130689	0.29344436793747
6.417638375	6.1344095625	0.324149792079869	0.29826090043161
6.4634488125	6.1333190625	0.358914688100239	0.33130470562086
